Voltage_measured,Current_measured,Temperature_measured,SoC,cycle_number,battery_id,SoH
3.5630553319711225,-1.9885102661490972,29.90111932682423,61.816521027711545,1,B0043,85.56408300098097
3.5385298267437313,-1.988236412865443,30.2082322893539,56.66852943913108,1,B0043,85.56408300098097
3.5158302381848787,-1.9881351272538075,30.578613150266317,51.52082225010366,1,B0043,85.56408300098097
3.494988697322779,-1.988205975535666,31.010738860822773,46.370378428879526,1,B0043,85.56408300098097
3.475727206594921,-1.9886050543833818,31.393076005129615,41.222900629508445,1,B0043,85.56408300098097
3.458266605528972,-1.988482417338207,31.833143664178902,36.2277475656242,1,B0043,85.56408300098097
3.441846175951,-1.98832430705083,32.25259669604499,31.379732659952367,1,B0043,85.56408300098097
3.4246731459782853,-1.987947567774306,32.68925648568695,26.538318510299874,1,B0043,85.56408300098097
3.4045222085141127,-1.9881552873656,33.13642119750393,21.690296562637805,1,B0043,85.56408300098097
3.377621470874592,-1.988260472503986,33.68261654328266,16.83958585430444,1,B0043,85.56408300098097
3.334260122079779,-1.9882648362426172,34.16532884283033,11.988716191832891,1,B0043,85.56408300098097
3.2403036575296538,-1.9883485030202863,34.75618542662113,7.1401504584767235,1,B0043,85.56408300098097
2.986134483764502,-1.9887362828807282,35.67536382044004,2.2905508636034275,1,B0043,85.56408300098097
3.91363087387177,-1.755246341297248,22.897054406000436,97.80166945613861,2,B0043,84.65539236102244
3.773470131048658,-1.989192137531785,24.61561712984649,92.57349652517688,2,B0043,84.65539236102244
3.7227088234109535,-1.9893229861816641,26.278093528551928,87.3244279137527,2,B0043,84.65539236102244
3.6848805818312114,-1.9892265592884613,27.466270500589882,82.07671361318081,2,B0043,84.65539236102244
3.651059321271517,-1.9892242707298937,28.233909186684503,76.83197651614209,2,B0043,84.65539236102244
3.619570754591405,-1.9886724420241837,28.67575569520682,71.58747466731027,2,B0043,84.65539236102244
3.59149349313334,-1.9884934801170426,29.08051329311023,66.49957844581547,2,B0043,84.65539236102244
3.56647625164081,-1.988094531529712,29.43197459906098,61.57021635429106,2,B0043,84.65539236102244
3.543404259513741,-1.9886939408724875,29.77701733675257,56.64249267996095,2,B0043,84.65539236102244
3.521988882928409,-1.988736668160549,30.13171306140533,51.70343881569201,2,B0043,84.65539236102244
3.5019608514347658,-1.9889482487453702,30.49343631344909,46.756581825117166,2,B0043,84.65539236102244
3.4828325642751006,-1.9885442787325953,30.835171266629377,41.815440469556414,2,B0043,84.65539236102244
3.4643337147625495,-1.988778801333778,31.245672833801613,36.88074214486829,2,B0043,84.65539236102244
3.4461862867841297,-1.9891279023746633,31.66554844145942,31.94917269053723,2,B0043,84.65539236102244
3.4275493891400086,-1.988766764978628,32.07818161030539,27.016264517225974,2,B0043,84.65539236102244
3.4071239908711206,-1.988604142230445,32.5966182832214,22.08381194501015,2,B0043,84.65539236102244
3.3811606707305915,-1.9890353237826488,33.10049888275552,17.15050638306849,2,B0043,84.65539236102244
3.341038958040438,-1.989041378419415,33.65494516008817,12.215193330274506,2,B0043,84.65539236102244
3.2545253038796806,-1.9889843448194497,34.33402858303072,7.279003258135411,2,B0043,84.65539236102244
3.0008784962209307,-1.9881759716226373,35.23612430743924,2.33584461133284,2,B0043,84.65539236102244
3.9297407960573376,-1.740367069111798,22.99782648302301,97.87967624694278,5,B0043,83.3450903928229
3.793310206061364,-1.9887591821254254,24.56960828431489,92.78201385190523,5,B0043,83.3450903928229
3.74020796769433,-1.989334506293853,26.13850661633581,87.6783148780464,5,B0043,83.3450903928229
3.6991455595667455,-1.9891666907486993,27.372287731797506,82.57135545072337,5,B0043,83.3450903928229
3.6634497119011407,-1.988750743415575,28.126974520646343,77.46161941863244,5,B0043,83.3450903928229
3.630681268916561,-1.988691299479932,28.56403299763155,72.35950153321916,5,B0043,83.3450903928229
3.600623474375806,-1.9885479180500116,28.95857577715863,67.25120356153346,5,B0043,83.3450903928229
3.5732611677617006,-1.988164328350929,29.38459359158375,62.14290321125341,5,B0043,83.3450903928229
3.5482435854386765,-1.9885716260668476,29.795634908150138,57.032693493209074,5,B0043,83.3450903928229
3.525555634486961,-1.989107072627388,30.2189433449781,51.920546117664415,5,B0043,83.3450903928229
3.5047267146590277,-1.988363104141897,30.60238284658074,46.81411952798764,5,B0043,83.3450903928229
3.485304014051383,-1.988771837821431,31.010339077326464,41.7064565061423,5,B0043,83.3450903928229
3.466568411310816,-1.9883275697137623,31.429821720741202,36.593899810971166,5,B0043,83.3450903928229
3.4478893047939487,-1.9885978218223503,31.891081101329767,31.481445424717325,5,B0043,83.3450903928229
3.428498995598634,-1.988512275598925,32.344140520309786,26.37346532136445,5,B0043,83.3450903928229
3.4078556904342956,-1.9883653723683223,32.89571183776952,21.423372914892273,5,B0043,83.3450903928229
3.3827804502653933,-1.9883552279133054,33.451656904195325,16.63257136610604,5,B0043,83.3450903928229
3.3443972411976897,-1.9885701388892087,33.99086248957111,11.846575776886116,5,B0043,83.3450903928229
3.260978538387171,-1.9887622054706735,34.63445280605638,7.056144648642307,5,B0043,83.3450903928229
3.018456719603577,-1.9885676223696966,35.51741924248867,2.2554571932092378,5,B0043,83.3450903928229
3.935135504938221,-1.7406801832988323,23.698818026644787,97.8484704899972,7,B0043,82.92988054492179
3.801948631176071,-1.9890495123052345,25.19375311524358,92.6731286317646,7,B0043,82.92988054492179
3.7480373879077042,-1.9883920582402794,26.702343563800916,87.48224576921243,7,B0043,82.92988054492179
3.704566679071399,-1.9889336823564205,27.894523016965458,82.29152114485117,7,B0043,82.92988054492179
3.666712208696481,-1.9888124170370067,28.528674631740568,77.09813086749975,7,B0043,82.92988054492179
3.6322749920679254,-1.9885256147487345,28.923436072443224,71.90827282275407,7,B0043,82.92988054492179
3.600808341767133,-1.9891308815634845,29.283708036330133,66.7098970528184,7,B0043,82.92988054492179
3.572278897519091,-1.9883810924520815,29.69297026326755,61.52337300509309,7,B0043,82.92988054492179
3.5464832278943508,-1.9886160339605183,30.12044894138833,56.3290071221445,7,B0043,82.92988054492179
3.5233244199901064,-1.988725961718518,30.518641416680676,51.14090559161044,7,B0043,82.92988054492179
3.502886837642184,-1.9885668898854412,30.853359597004626,46.11581818729895,7,B0043,82.92988054492179
3.4843619903244396,-1.987987724981347,31.25422002390652,41.24876162725909,7,B0043,82.92988054492179
3.466553885356324,-1.98841856849466,31.649636384536027,36.38479728568521,7,B0043,82.92988054492179
3.4487312052594064,-1.988545681775682,32.051178331521506,31.518448755528773,7,B0043,82.92988054492179
3.4300826228988788,-1.9887652807429257,32.4703316421555,26.65085725103561,7,B0043,82.92988054492179
3.4095066533735934,-1.9883194110875992,32.98082364691759,21.78795028134142,7,B0043,82.92988054492179
3.3839964768913853,-1.988842836705057,33.481041514901236,16.921602975955174,7,B0043,82.92988054492179
3.343998868219076,-1.9889136463866044,34.01681094709354,12.044496663483566,7,B0043,82.92988054492179
3.255216422642303,-1.9889437907828824,34.71102363626007,7.172057253865712,7,B0043,82.92988054492179
2.9950117772704257,-1.9892391556835076,35.63831499438377,2.2967335166697125,7,B0043,82.92988054492179
3.9339089514089762,-1.740824682166652,23.285265207831984,97.81949196355433,8,B0043,82.40470482634508
3.799740481773493,-1.9890119897665728,24.802498832890073,92.57488016812842,8,B0043,82.40470482634508
3.7454871675129913,-1.9890162813752044,26.33046822061886,87.31095625079581,8,B0043,82.40470482634508
3.701505677668756,-1.9889341737834605,27.518438659266778,82.04327646911766,8,B0043,82.40470482634508
3.663350786164238,-1.9891205453357275,28.165763059525418,76.782505561916,8,B0043,82.40470482634508
3.6286206703280137,-1.9888188663538526,28.572751076366664,71.51915987593162,8,B0043,82.40470482634508
3.597934604515216,-1.988720139933841,28.92742643430558,66.42804102617528,8,B0043,82.40470482634508
3.570902395848836,-1.98988844234567,29.329293849494853,61.49701317731248,8,B0043,82.40470482634508
3.5463878940833484,-1.988996222158684,29.740930309277754,56.56690399536498,8,B0043,82.40470482634508
3.5242712027825807,-1.9884191096183559,30.124820538538984,51.63602740746808,8,B0043,82.40470482634508
3.5040629175663125,-1.9889076771955638,30.479524510030423,46.70010914012895,8,B0043,82.40470482634508
3.485168321339573,-1.9891753144087687,30.850318667408896,41.76402835352223,8,B0043,82.40470482634508
3.466939412040769,-1.9884245845904436,31.263089824429336,36.82956856453401,8,B0043,82.40470482634508
3.4487618395397233,-1.9889374686481203,31.698152974661447,31.89676404154194,8,B0043,82.40470482634508
3.4298628119495502,-1.9884119548426857,32.11613225952899,26.96274836013703,8,B0043,82.40470482634508
3.4090758078123247,-1.9883939465509437,32.59796773745137,22.034075075400697,8,B0043,82.40470482634508
3.3836833138843208,-1.9891102396110016,33.14888674926693,17.10936125259205,8,B0043,82.40470482634508
3.345254171543046,-1.9889026239311887,33.663056191776796,12.18362018936821,8,B0043,82.40470482634508
3.261855592468151,-1.9891339901753728,34.309090520158776,7.253139232016202,8,B0043,82.40470482634508
3.0186080685019143,-1.9885715293053647,35.30182083610311,2.31783615222242,8,B0043,82.40470482634508
3.930358946781835,-1.74070301483337,22.759173883188744,97.79682301723452,9,B0043,81.99090494039723
3.794168497663316,-1.989000767285337,24.325757442834167,92.50039523420794,9,B0043,81.99090494039723
3.739851524151703,-1.9886604024278456,25.900073082231366,87.18826694111712,9,B0043,81.99090494039723
3.6973426991615157,-1.9889149849897891,27.032503680257907,82.0424281936542,9,B0043,81.99090494039723
3.6613517802461972,-1.9886993259544046,27.738043321418424,77.0619671661832,9,B0043,81.99090494039723
3.6286640683187015,-1.9889907860008058,28.143432940783853,72.0830828040161,9,B0043,81.99090494039723
3.5985741009790457,-1.9886267185948419,28.55291789598507,67.10183815957096,9,B0043,81.99090494039723
3.5712412452581743,-1.9886154957288888,28.994950189312988,62.12059869086327,9,B0043,81.99090494039723
3.5465102641249278,-1.9887037683431494,29.4210240840776,57.140058079528366,9,B0043,81.99090494039723
3.5242356609129675,-1.9888596698053798,29.800438464963452,52.159075388188235,9,B0043,81.99090494039723
3.5038188832817103,-1.9888147305532806,30.150993859751463,47.18158463461878,9,B0043,81.99090494039723
3.484683298646158,-1.9888793027384843,30.55764355780009,42.20586941591403,9,B0043,81.99090494039723
3.4661686929690445,-1.988604112780015,30.951244885827077,37.22689252744272,9,B0043,81.99090494039723
3.4476329976438147,-1.989185166974625,31.36342154713934,32.24356159608186,9,B0043,81.99090494039723
3.4281734631011482,-1.9890232089769817,31.853531940657845,27.262380211503636,9,B0043,81.99090494039723
3.4069017996236353,-1.9889931086284287,32.33142050914326,22.275776417559765,9,B0043,81.99090494039723
3.381079826687823,-1.988877576456747,32.88378446347206,17.29192907444169,9,B0043,81.99090494039723
3.342122870559104,-1.9884114900804732,33.445627770397444,12.312890039991544,9,B0043,81.99090494039723
3.257962784118912,-1.9886535582730835,34.121028188572254,7.331496223150297,9,B0043,81.99090494039723
3.0090967850991257,-1.9888180424803685,35.09137155592571,2.345120239053803,9,B0043,81.99090494039723
3.9353518089989437,-1.7242962150622811,22.462530084455135,97.94288881555958,10,B0043,81.63832777721936
3.797995474116739,-1.9889857579516066,23.94754291400176,92.9371210911597,10,B0043,81.63832777721936
3.7447162196072927,-1.9890919758883598,25.465443767978652,87.90624344504452,10,B0043,81.63832777721936
3.702186417336668,-1.9890413218017138,26.681719672753783,82.87594111345378,10,B0043,81.63832777721936
3.6651680800210396,-1.9888443234738937,27.445364667514777,77.84593038441314,10,B0043,81.63832777721936
3.631772409287139,-1.9886024480894908,27.893483417220274,72.821703717166,10,B0043,81.63832777721936
3.600968864946896,-1.988916427615721,28.289045448522735,67.7904231285283,10,B0043,81.63832777721936
3.572979196740532,-1.988860173605882,28.71437208013373,62.75630155740928,10,B0043,81.63832777721936
3.5476674350187696,-1.988665980842785,29.151015772081646,57.72143997845701,10,B0043,81.63832777721936
3.5249659214592572,-1.9890749854146,29.531317548865296,52.6872370442834,10,B0043,81.63832777721936
3.5042270796760557,-1.9886594608741872,29.95325199743325,47.65318005536322,10,B0043,81.63832777721936
3.484820288909182,-1.9892079439088133,30.357848912142753,42.62260783654845,10,B0043,81.63832777721936
3.4660511824166758,-1.9885938143992825,30.738461533437512,37.59357084829263,10,B0043,81.63832777721936
3.4471701637095715,-1.9887630824925173,31.164546805195002,32.56447988604254,10,B0043,81.63832777721936
3.4275106241969975,-1.9893110240740717,31.620889439144058,27.540080672736654,10,B0043,81.63832777721936
3.4059296122159637,-1.9886795235824615,32.12043195042728,22.510783175148653,10,B0043,81.63832777721936
3.3795847972567743,-1.988809375698789,32.66416680960644,17.477309929547026,10,B0043,81.63832777721936
3.340144516101556,-1.9886219208394313,33.282340703612384,12.442413013737662,10,B0043,81.63832777721936
3.2548157930683805,-1.9892951279021576,33.93774167251781,7.4080901198491915,10,B0043,81.63832777721936
2.9997088123528575,-1.988426874982882,34.98503110960906,2.366703845016751,10,B0043,81.63832777721936
3.933950240173167,-1.7239858782509188,22.446343704775067,97.93021649157566,11,B0043,81.52644202934266
3.7968910901619273,-1.9888135295863805,23.95201638981609,92.87888074933214,11,B0043,81.52644202934266
3.7439619415353858,-1.9887882419611245,25.42473074065572,87.81247988306148,11,B0043,81.52644202934266
3.7012391941354084,-1.9886782229663684,26.629960734180784,82.7510661710563,11,B0043,81.52644202934266
3.6637777487068006,-1.9886973907328904,27.382503490301357,77.68693969077545,11,B0043,81.52644202934266
3.6299963905250485,-1.9885198345214312,27.806429800629022,72.62224172726837,11,B0043,81.52644202934266
3.598755854048309,-1.9887128773027667,28.22227486512967,67.55775121466247,11,B0043,81.52644202934266
3.570421479589936,-1.9887910206030297,28.654238263443915,62.49161387488903,11,B0043,81.52644202934266
3.5449759507037983,-1.9886201756890975,29.07187476450526,57.42935653295752,11,B0043,81.52644202934266
3.522260348080765,-1.9883237900078847,29.50059578044461,52.365978964245635,11,B0043,81.52644202934266
3.501505354198228,-1.9884011532402457,29.904446969430502,47.30178445472763,11,B0043,81.52644202934266
3.4820301872537516,-1.9889929589331572,30.3423079986596,42.23888893110631,11,B0043,81.52644202934266
3.4631737679826653,-1.988685758299657,30.74543895975485,37.17391511106785,11,B0043,81.52644202934266
3.444221786407678,-1.9888258381281418,31.18719656846883,32.10885640935808,11,B0043,81.52644202934266
3.424259068212459,-1.9887221504529002,31.675297761792283,27.041594925004734,11,B0043,81.52644202934266
3.402088884641486,-1.9887033653129775,32.16805422054228,21.971379277128037,11,B0043,81.52644202934266
3.3745560846063865,-1.9880728290407215,32.72717991928814,16.91190857316619,11,B0043,81.52644202934266
3.331420119495754,-1.9889837711806113,33.29680075771151,11.84973181193793,11,B0043,81.52644202934266
3.2394492073118464,-1.9894862747070203,33.957476489092194,6.959123300741403,11,B0043,81.52644202934266
2.9825096540038705,-1.9890037979792488,34.95463490452617,2.2206502650040942,11,B0043,81.52644202934266
3.936697324650668,-1.7242846850219005,22.559792281880156,97.90868199843368,12,B0043,81.15888396277191
3.8000128540811278,-1.98887204579929,24.04476247470955,92.80864490920912,12,B0043,81.15888396277191
3.746270768585283,-1.989062529453928,25.538715174511978,87.69421666730257,12,B0043,81.15888396277191
3.7022595850016247,-1.989193157945452,26.734546480883388,82.57539506830015,12,B0043,81.15888396277191
3.6638291946861345,-1.9888838508234974,27.463692160966435,77.46003811925512,12,B0043,81.15888396277191
3.6294173368983285,-1.9887902240638824,27.894080754620738,72.34109701796102,12,B0043,81.15888396277191
3.597843139916213,-1.988844988154532,28.291408897310028,67.2268584409705,12,B0043,81.15888396277191
3.56931122328585,-1.9893421578966488,28.730284694354705,62.11292927828719,12,B0043,81.15888396277191
3.543836952270206,-1.9890200371897324,29.15912877623559,57.002822168988935,12,B0043,81.15888396277191
3.5209479170913545,-1.9885847649362387,29.573735457589773,51.88358300038928,12,B0043,81.15888396277191
3.500024262228641,-1.9888283787812924,29.988177861017036,46.762580893422275,12,B0043,81.15888396277191
3.4803062434636405,-1.9888246485583632,30.399686211682585,41.642033383937225,12,B0043,81.15888396277191
3.4610858862354967,-1.9887762382475482,30.815631396217427,36.521926155071995,12,B0043,81.15888396277191
3.4416978744834474,-1.988432797986145,31.286109232666902,31.407664534365615,12,B0043,81.15888396277191
3.421181638162732,-1.988723364338871,31.764686063615805,26.29388249204759,12,B0043,81.15888396277191
3.3989865128385834,-1.9889862492260537,32.241603698242194,21.350417265096603,12,B0043,81.15888396277191
3.372333154907243,-1.9885213019375658,32.80701552483377,16.58200790523073,12,B0043,81.15888396277191
3.331034078705708,-1.9885533757374032,33.35918519105278,11.803772158706105,12,B0043,81.15888396277191
3.2416761203529725,-1.9893460004149066,33.95748721791963,7.033159383618686,12,B0043,81.15888396277191
2.986429327618622,-1.9885240224637666,34.98815893655944,2.250397192564782,12,B0043,81.15888396277191
3.9354888127342194,-1.7248466215171008,22.477861823363654,97.84721907502599,15,B0043,80.15260921999771
3.7975354408012576,-1.9891459224403214,23.969166457962732,92.60534229213408,15,B0043,80.15260921999771
3.7429038496445033,-1.988933568591341,25.473905882016847,87.34138857432704,15,B0043,80.15260921999771
3.69746853727647,-1.9893001843275144,26.679719355213116,82.08126337236558,15,B0043,80.15260921999771
3.6580082959133433,-1.988735216359648,27.331949909600766,76.8249343841591,15,B0043,80.15260921999771
3.622817983956956,-1.98873670648051,27.764316895888555,71.57149120915729,15,B0043,80.15260921999771
3.590651079913657,-1.9885384636331624,28.19067942048911,66.31665466446272,15,B0043,80.15260921999771
3.562803645283044,-1.9885050273683322,28.646204418674333,61.23921308758327,15,B0043,80.15260921999771
3.538750590066307,-1.9886369736901,29.0924551578752,56.329708720550464,15,B0043,80.15260921999771
3.5170906467313965,-1.9887898141902804,29.502924707352463,51.41938214211581,15,B0043,80.15260921999771
3.4970923671716725,-1.9894795894270427,29.8933877819066,46.510246097295365,15,B0043,80.15260921999771
3.4780531121934843,-1.9884508006744812,30.277920875371283,41.600829821451306,15,B0043,80.15260921999771
3.4594599410235207,-1.9885432188811591,30.668302533524223,36.69225317452729,15,B0043,80.15260921999771
3.4405282806321216,-1.9888505383189368,31.130410196179202,31.78424596783079,15,B0043,80.15260921999771
3.420666180287131,-1.9887466627000705,31.56680506744451,26.87910625531349,15,B0043,80.15260921999771
3.398502948685475,-1.9885915370048972,32.079697648783096,21.97693447569075,15,B0043,80.15260921999771
3.3713169420675846,-1.988853084832721,32.618849096901755,17.074457339384676,15,B0043,80.15260921999771
3.3305647645877388,-1.9884685979049934,33.19250385338214,12.168483289135692,15,B0043,80.15260921999771
3.244610775423126,-1.9889312996488322,33.86926892999214,7.264675082998819,15,B0043,80.15260921999771
2.997277597477492,-1.988721483262631,34.81634767414216,2.328950198097252,15,B0043,80.15260921999771
3.757904642973737,-3.1031840092293534,43.72243373904567,98.06574144963182,1,B0032,84.98513175323916
3.5720754407981596,-3.9885675986707634,45.48143602286525,92.6394540870994,1,B0032,84.98513175323916
3.514714641406668,-3.9893789892525353,46.84243606341104,87.15373452703629,1,B0032,84.98513175323916
3.472509456964645,-3.9896662457652283,47.96138334611382,81.67060838336835,1,B0032,84.98513175323916
3.436804394926654,-3.9895491333575848,48.92979391014561,76.19271602194509,1,B0032,84.98513175323916
3.404533218857764,-3.9891379795975896,49.79414923943642,70.71044012267744,1,B0032,84.98513175323916
3.376412898154163,-3.989213457648823,50.60714640267431,65.5295973966896,1,B0032,84.98513175323916
3.352642474108992,-3.9893813994510032,51.31501069216793,60.65606811183758,1,B0032,84.98513175323916
3.3321548461147246,-3.989343248908339,51.96067807478839,55.78029817576248,1,B0032,84.98513175323916
3.3143759243261535,-3.989173294326916,52.514334047641526,50.89779045517804,1,B0032,84.98513175323916
3.297934976078443,-3.9892220041495556,53.043113549685756,46.02224567831038,1,B0032,84.98513175323916
3.281062785623443,-3.989815607246242,53.548479297838696,41.14734143845144,1,B0032,84.98513175323916
3.262870310412472,-3.989509414753295,54.05057049191653,36.27391415773124,1,B0032,84.98513175323916
3.2428010760227632,-3.989707594376723,54.49015398641625,31.398720186185436,1,B0032,84.98513175323916
3.220322129395486,-3.9893365305262334,55.04138114964049,26.52312102228963,1,B0032,84.98513175323916
3.1946081888386453,-3.98914305051714,55.572755541031555,21.649883192064273,1,B0032,84.98513175323916
3.1639920894855553,-3.988681034738152,56.215775322921445,16.771850539484646,1,B0032,84.98513175323916
3.121940653584758,-3.9896132450421113,56.87132759429467,11.899925811130043,1,B0032,84.98513175323916
3.0457591553471866,-3.990144393900344,57.58766971839008,7.026211327182349,1,B0032,84.98513175323916
2.854848446067774,-3.9909212294748206,58.47274824251237,2.1563266664447758,1,B0032,84.98513175323916
3.8542002268177162,-3.1041360432058998,44.92660649474673,98.08080230908494,11,B0032,90.4868910052212
3.6687986545904923,-3.990452643407947,46.85885059443065,92.69396254379319,11,B0032,90.4868910052212
3.6031334865395417,-3.9904970041856296,48.6546162040859,87.24077318402635,11,B0032,90.4868910052212
3.550741333675875,-3.9904051192443597,50.00309778356099,81.79244129769468,11,B0032,90.4868910052212
3.5031460215688974,-3.989559733793784,50.95845401842305,76.3500230449227,11,B0032,90.4868910052212
3.4579471016759173,-3.9901787950142893,51.834395020930764,70.91040227945196,11,B0032,90.4868910052212
3.416664602342246,-3.989752456584811,52.660245842834826,65.46437632464855,11,B0032,90.4868910052212
3.3826593891055037,-3.9900440460734723,53.353641400733515,60.312318672482874,11,B0032,90.4868910052212
3.354994948444327,-3.9899289630973716,54.04397716170783,55.45954722669722,11,B0032,90.4868910052212
3.3312054848641397,-3.9902283454455416,54.663512271510534,50.62241412461847,11,B0032,90.4868910052212
3.3104369026945077,-3.9900773271252103,55.19651900530886,45.76979895735225,11,B0032,90.4868910052212
3.291924266099964,-3.9904113118621707,55.72803397287757,40.93004379933317,11,B0032,90.4868910052212
3.2736222663655914,-3.9895703929631225,56.21182188294584,36.08180237841913,11,B0032,90.4868910052212
3.2540480637279368,-3.9902483667126445,56.785549611642054,31.23591998047338,11,B0032,90.4868910052212
3.2325016695103814,-3.9905908527830185,57.22703221856332,26.39290556700866,11,B0032,90.4868910052212
3.2077227289031183,-3.989671024600713,57.731177414786245,21.54947606328595,11,B0032,90.4868910052212
3.1781329316132894,-3.9897460839186567,58.27671953459861,16.710145788567843,11,B0032,90.4868910052212
3.1390395366605297,-3.990186155105417,58.923551576651704,11.86816758971923,11,B0032,90.4868910052212
3.074478541475838,-3.98999115236154,59.54881695211665,7.02731864395227,11,B0032,90.4868910052212
2.905062208838715,-3.990899682142601,60.51316969369494,2.1541970717760375,11,B0032,90.4868910052212
3.8748966303932915,-2.993078164809555,44.88162776814442,98.29047112322176,18,B0032,88.91247137883462
3.6803328512871385,-3.9898479085289162,46.71584843240034,93.26466839044724,18,B0032,88.91247137883462
3.615113727308367,-3.991491418041101,48.46743022408412,88.1697269285684,18,B0032,88.91247137883462
3.5634499216467934,-3.990523733210787,49.8544825184085,83.07877722471649,18,B0032,88.91247137883462
3.517677419043404,-3.9909468982649097,50.88711444358379,77.98097378188196,18,B0032,88.91247137883462
3.4745556004791283,-3.99066206714642,51.749256255840386,72.89246341560539,18,B0032,88.91247137883462
3.4344265020460436,-3.9906941995943876,52.548245021340634,67.79729102538298,18,B0032,88.91247137883462
3.398589536409831,-3.9908987528880555,53.367607755434705,62.70928071805008,18,B0032,88.91247137883462
